day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
1,756500,DIVING_GEAR,99361.0,29.0,,,,,99364.0,29.0,,,,,99362.5,-230648.0
1,756600,DIVING_GEAR,99365.0,5.0,99364.0,17.0,,,99367.0,5.0,99368.0,17.0,,,99366.0,-234640.0
1,756700,DIVING_GEAR,99371.0,30.0,,,,,99374.0,30.0,,,,,99372.5,-241832.0
1,756800,DIVING_GEAR,99375.0,8.0,99374.0,18.0,,,99377.0,8.0,99378.0,18.0,,,99376.0,-245360.0
1,756900,DIVING_GEAR,99377.0,23.0,,,,,99380.0,23.0,,,,,99378.5,-248400.0
1,757000,DIVING_GEAR,99374.0,10.0,99373.0,17.0,,,99376.0,10.0,99377.0,17.0,,,99375.0,-244312.0
1,757100,DIVING_GEAR,99384.0,20.0,,,,,99387.0,20.0,,,,,99385.5,-256120.0
1,757200,DIVING_GEAR,99386.0,8.0,99385.0,12.0,,,99388.0,8.0,99389.0,12.0,,,99387.0,-257544.0
1,757300,DIVING_GEAR,99384.0,18.0,,,,,99387.0,18.0,,,,,99385.5,-255968.0
1,757400,DIVING_GEAR,99382.0,23.0,,,,,99385.0,23.0,,,,,99383.5,-253728.0
1,757500,DIVING_GEAR,99375.0,7.0,99374.0,11.0,,,99377.0,7.0,99378.0,11.0,,,99376.0,-245432.0
1,757600,DIVING_GEAR,99370.0,19.0,,,,,99373.0,19.0,,,,,99371.5,-240336.0
1,757700,DIVING_GEAR,99361.0,7.0,99360.0,11.0,,,99363.0,7.0,99364.0,11.0,,,99362.0,-229848.0
1,757800,DIVING_GEAR,99362.0,10.0,99361.0,10.0,,,99364.0,10.0,99365.0,10.0,,,99363.0,-231232.0
1,757900,DIVING_GEAR,99361.0,26.0,,,,,99364.0,26.0,,,,,99362.5,-230664.0
1,758000,DIVING_GEAR,99363.0,10.0,99362.0,20.0,,,99365.0,10.0,99366.0,20.0,,,99364.0,-232152.0
1,758100,DIVING_GEAR,99355.0,9.0,99354.0,11.0,,,99357.0,9.0,99358.0,11.0,,,99356.0,-223528.0
1,758200,DIVING_GEAR,99352.0,27.0,,,,,99355.0,27.0,,,,,99353.5,-220616.0
1,758300,DIVING_GEAR,99348.0,24.0,,,,,99351.0,24.0,,,,,99349.5,-216184.0
1,758400,DIVING_GEAR,99354.0,16.0,,,,,99357.0,16.0,,,,,99355.5,-223008.0
1,758500,DIVING_GEAR,99345.0,5.0,99344.0,15.0,,,99347.0,5.0,99348.0,15.0,,,99346.0,-212704.0
1,758600,DIVING_GEAR,99335.0,24.0,,,,,99338.0,24.0,,,,,99336.5,-202224.0
1,758700,DIVING_GEAR,99343.0,22.0,,,,,99346.0,22.0,,,,,99344.5,-211056.0
1,758800,DIVING_GEAR,99346.0,9.0,99345.0,16.0,,,99348.0,9.0,99349.0,16.0,,,99347.0,-213528.0
1,758900,DIVING_GEAR,99336.0,5.0,99335.0,10.0,,,99338.0,5.0,99339.0,10.0,,,99337.0,-202704.0
1,759000,DIVING_GEAR,99344.0,21.0,,,,,99347.0,22.0,,,,,99345.5,-211984.0
1,759100,DIVING_GEAR,99354.0,7.0,99353.0,12.0,,,99356.0,7.0,99357.0,12.0,,,99355.0,-222264.0
1,759200,DIVING_GEAR,99361.0,7.0,99360.0,15.0,,,99363.0,7.0,99364.0,15.0,,,99362.0,-230136.0
1,759300,DIVING_GEAR,99348.0,7.0,99347.0,18.0,,,99350.0,7.0,99351.0,18.0,,,99349.0,-215880.0
1,759400,DIVING_GEAR,99349.0,7.0,99348.0,19.0,,,99351.0,7.0,99352.0,19.0,,,99350.0,-216688.0
1,759500,DIVING_GEAR,99343.0,20.0,,,,,99346.0,20.0,,,,,99344.5,-210704.0
1,759600,DIVING_GEAR,99341.0,18.0,,,,,99344.0,18.0,,,,,99342.5,-208848.0
1,759700,DIVING_GEAR,99332.0,8.0,99331.0,15.0,,,99334.0,8.0,99335.0,15.0,,,99333.0,-197920.0
1,759800,DIVING_GEAR,99342.0,15.0,,,,,99345.0,15.0,,,,,99343.5,-209872.0
1,759900,DIVING_GEAR,99338.0,21.0,,,,,99341.0,24.0,,,,,99339.5,-205080.0
1,760000,DIVING_GEAR,99340.0,8.0,99339.0,20.0,,,99342.0,8.0,99343.0,20.0,,,99341.0,-206968.0
1,760100,DIVING_GEAR,99345.0,8.0,99344.0,16.0,,,99347.0,8.0,99348.0,16.0,,,99346.0,-212512.0
1,760200,DIVING_GEAR,99349.0,10.0,99348.0,17.0,,,99351.0,10.0,99352.0,17.0,,,99350.0,-216744.0
1,760300,DIVING_GEAR,99351.0,25.0,,,,,99354.0,25.0,,,,,99352.5,-219584.0
1,760400,DIVING_GEAR,99349.0,7.0,99348.0,19.0,,,99351.0,7.0,99352.0,19.0,,,99350.0,-216848.0
1,760500,DIVING_GEAR,99350.0,26.0,,,,,99353.0,26.0,,,,,99351.5,-218352.0
1,760600,DIVING_GEAR,99349.0,10.0,99348.0,12.0,,,99351.0,10.0,99352.0,12.0,,,99350.0,-216808.0
1,760700,DIVING_GEAR,99334.0,17.0,,,,,99337.0,17.0,,,,,99335.5,-201024.0
1,760800,DIVING_GEAR,99341.0,9.0,99340.0,15.0,,,99343.0,9.0,99344.0,15.0,,,99342.0,-207936.0
1,760900,DIVING_GEAR,99337.0,8.0,99336.0,20.0,,,99339.0,8.0,99340.0,20.0,,,99338.0,-203552.0
1,761000,DIVING_GEAR,99333.0,24.0,,,,,99336.0,24.0,,,,,99334.5,-199920.0
1,761100,DIVING_GEAR,99331.0,9.0,99330.0,12.0,,,99333.0,9.0,99334.0,12.0,,,99332.0,-197024.0
1,761200,DIVING_GEAR,99322.0,24.0,,,,,99325.0,24.0,,,,,99323.5,-187376.0
1,761300,DIVING_GEAR,99314.0,24.0,,,,,99317.0,24.0,,,,,99315.5,-178944.0
1,761400,DIVING_GEAR,99303.0,22.0,,,,,99306.0,22.0,,,,,99304.5,-166416.0
1,761500,DIVING_GEAR,99306.0,24.0,,,,,99309.0,24.0,,,,,99307.5,-169640.0
1,761600,DIVING_GEAR,99313.0,17.0,,,,,99316.0,17.0,,,,,99314.5,-177792.0
1,761700,DIVING_GEAR,99314.0,8.0,99313.0,10.0,,,99316.0,8.0,99317.0,10.0,,,99315.0,-178280.0
1,761800,DIVING_GEAR,99307.0,5.0,99306.0,18.0,,,99309.0,5.0,99310.0,18.0,,,99308.0,-170304.0
1,761900,DIVING_GEAR,99315.0,7.0,99314.0,14.0,,,99317.0,7.0,99318.0,14.0,,,99316.0,-179336.0
1,762000,DIVING_GEAR,99313.0,5.0,99312.0,17.0,,,99315.0,5.0,99316.0,17.0,,,99314.0,-177088.0
1,762100,DIVING_GEAR,99303.0,8.0,99302.0,19.0,,,99305.0,8.0,99306.0,19.0,,,99304.0,-166000.0
1,762200,DIVING_GEAR,99291.0,10.0,99290.0,15.0,,,99293.0,10.0,99294.0,15.0,,,99292.0,-152920.0
1,762300,DIVING_GEAR,99292.0,17.0,,,,,99295.0,17.0,,,,,99293.5,-154152.0
1,762400,DIVING_GEAR,99301.0,19.0,,,,,99304.0,19.0,,,,,99302.5,-164120.0
1,762500,DIVING_GEAR,99299.0,9.0,99298.0,12.0,,,99301.0,9.0,99302.0,12.0,,,99300.0,-161424.0
1,762600,DIVING_GEAR,99295.0,6.0,99294.0,15.0,,,99297.0,6.0,99298.0,15.0,,,99296.0,-156984.0
1,762700,DIVING_GEAR,99293.0,5.0,99292.0,11.0,,,99295.0,5.0,99296.0,11.0,,,99294.0,-155040.0
1,762800,DIVING_GEAR,99288.0,5.0,99287.0,19.0,,,99290.0,5.0,99291.0,19.0,,,99289.0,-149112.0
1,762900,DIVING_GEAR,99284.0,18.0,,,,,99287.0,19.0,,,,,99285.5,-145288.0
1,763000,DIVING_GEAR,99286.0,9.0,99285.0,18.0,,,99288.0,9.0,99289.0,18.0,,,99287.0,-146992.0
1,763100,DIVING_GEAR,99281.0,20.0,,,,,99284.0,20.0,,,,,99282.5,-141928.0
1,763200,DIVING_GEAR,99287.0,6.0,99286.0,18.0,,,99289.0,6.0,99290.0,18.0,,,99288.0,-148352.0
1,763300,DIVING_GEAR,99281.0,6.0,99280.0,15.0,,,99283.0,7.0,99284.0,15.0,,,99282.0,-141528.0
1,763400,DIVING_GEAR,99285.0,24.0,,,,,99288.0,24.0,,,,,99286.5,-146400.0
1,763500,DIVING_GEAR,99287.0,23.0,,,,,99290.0,23.0,,,,,99288.5,-148752.0
1,763600,DIVING_GEAR,99285.0,10.0,99284.0,14.0,,,99287.0,10.0,99288.0,14.0,,,99286.0,-146024.0
1,763700,DIVING_GEAR,99283.0,8.0,99282.0,19.0,,,99285.0,8.0,99286.0,19.0,,,99284.0,-143912.0
1,763800,DIVING_GEAR,99281.0,7.0,99280.0,13.0,,,99283.0,7.0,99284.0,13.0,,,99282.0,-141608.0
1,763900,DIVING_GEAR,99291.0,20.0,,,,,99294.0,20.0,,,,,99292.5,-153240.0
1,764000,DIVING_GEAR,99286.0,18.0,,,,,99289.0,18.0,,,,,99287.5,-147552.0
1,764100,DIVING_GEAR,99293.0,21.0,,,,,99296.0,21.0,,,,,99294.5,-155768.0
1,764200,DIVING_GEAR,99300.0,7.0,99299.0,19.0,,,99302.0,7.0,99303.0,19.0,,,99301.0,-162744.0
1,764300,DIVING_GEAR,99298.0,7.0,99297.0,15.0,,,99300.0,7.0,99301.0,15.0,,,99299.0,-160344.0
1,764400,DIVING_GEAR,99308.0,10.0,99307.0,13.0,,,99310.0,10.0,99311.0,13.0,,,99309.0,-171552.0
1,764500,DIVING_GEAR,99293.0,6.0,99292.0,13.0,,,99295.0,6.0,99296.0,13.0,,,99294.0,-154936.0
1,764600,DIVING_GEAR,99294.0,29.0,,,,,99297.0,29.0,,,,,99295.5,-156592.0
1,764700,DIVING_GEAR,99295.0,6.0,99294.0,17.0,,,99297.0,6.0,99298.0,17.0,,,99296.0,-157440.0
1,764800,DIVING_GEAR,99295.0,23.0,,,,,99298.0,23.0,,,,,99296.5,-157520.0
1,764900,DIVING_GEAR,99300.0,16.0,,,,,99303.0,16.0,,,,,99301.5,-163296.0
1,765000,DIVING_GEAR,99298.0,9.0,99297.0,11.0,,,99300.0,9.0,99301.0,11.0,,,99299.0,-160456.0
1,765100,DIVING_GEAR,99296.0,17.0,,,,,99299.0,17.0,,,,,99297.5,-159104.0
1,765200,DIVING_GEAR,99304.0,6.0,99303.0,18.0,,,99306.0,6.0,99307.0,18.0,,,99305.0,-167056.0
1,765300,DIVING_GEAR,99303.0,9.0,99302.0,18.0,,,99305.0,9.0,99306.0,18.0,,,99304.0,-166192.0
1,765400,DIVING_GEAR,99296.0,23.0,,,,,99299.0,23.0,,,,,99297.5,-158944.0
1,765500,DIVING_GEAR,99300.0,5.0,99299.0,12.0,,,99302.0,5.0,99303.0,12.0,,,99301.0,-162856.0
1,765600,DIVING_GEAR,99299.0,20.0,,,,,99302.0,23.0,,,,,99300.5,-162232.0
1,765700,DIVING_GEAR,99296.0,8.0,99295.0,13.0,,,99298.0,8.0,99299.0,13.0,,,99297.0,-158240.0
1,765800,DIVING_GEAR,99299.0,18.0,,,,,99302.0,18.0,,,,,99300.5,-162032.0
1,765900,DIVING_GEAR,99294.0,21.0,,,,,99297.0,21.0,,,,,99295.5,-156592.0
1,766000,DIVING_GEAR,99288.0,22.0,,,,,99291.0,22.0,,,,,99289.5,-149696.0
1,766100,DIVING_GEAR,99286.0,25.0,,,,,99289.0,25.0,,,,,99287.5,-147816.0
1,766200,DIVING_GEAR,99285.0,26.0,,,,,99288.0,26.0,,,,,99286.5,-146424.0
1,766300,DIVING_GEAR,99285.0,17.0,,,,,99288.0,20.0,,,,,99286.5,-146744.0
1,766400,DIVING_GEAR,99278.0,8.0,99277.0,12.0,,,99280.0,8.0,99281.0,12.0,,,99279.0,-138256.0
1,766500,DIVING_GEAR,99289.0,7.0,99288.0,17.0,,,99291.0,7.0,99292.0,17.0,,,99290.0,-150232.0
1,766600,DIVING_GEAR,99293.0,10.0,99292.0,19.0,,,99295.0,10.0,99296.0,19.0,,,99294.0,-154912.0
1,766700,DIVING_GEAR,99294.0,5.0,99293.0,12.0,,,99296.0,5.0,99297.0,12.0,,,99295.0,-155848.0
1,766800,DIVING_GEAR,99295.0,7.0,99294.0,15.0,,,99297.0,4.0,99298.0,15.0,,,99296.0,-157400.0
1,766900,DIVING_GEAR,99279.0,20.0,,,,,99282.0,20.0,,,,,99280.5,-139784.0
1,767000,DIVING_GEAR,99285.0,10.0,99284.0,13.0,,,99287.0,10.0,99288.0,13.0,,,99286.0,-146216.0
1,767100,DIVING_GEAR,99279.0,8.0,99278.0,20.0,,,99281.0,28.0,,,,,99280.0,-138976.0
1,767200,DIVING_GEAR,99282.0,5.0,99281.0,14.0,,,99284.0,5.0,99285.0,14.0,,,99283.0,-142456.0
1,767300,DIVING_GEAR,99274.0,19.0,,,,,99277.0,19.0,,,,,99275.5,-134016.0
1,767400,DIVING_GEAR,99280.0,20.0,,,,,99283.0,20.0,,,,,99281.5,-140872.0
1,767500,DIVING_GEAR,99277.0,5.0,99276.0,14.0,,,99279.0,5.0,99280.0,14.0,,,99278.0,-137056.0
1,767600,DIVING_GEAR,99275.0,19.0,,,,,99278.0,19.0,,,,,99276.5,-135504.0
1,767700,DIVING_GEAR,99285.0,6.0,99284.0,14.0,,,99287.0,6.0,99288.0,14.0,,,99286.0,-146176.0
1,767800,DIVING_GEAR,99291.0,26.0,,,,,99294.0,26.0,,,,,99292.5,-153072.0
1,767900,DIVING_GEAR,99282.0,24.0,,,,,99285.0,24.0,,,,,99283.5,-143352.0
1,768000,DIVING_GEAR,99278.0,7.0,99277.0,19.0,,,99280.0,7.0,99281.0,19.0,,,99279.0,-138392.0
1,768100,DIVING_GEAR,99279.0,25.0,,,,,99282.0,25.0,,,,,99280.5,-139696.0
1,768200,DIVING_GEAR,99278.0,7.0,99277.0,11.0,,,99280.0,7.0,99281.0,11.0,,,99279.0,-137992.0
1,768300,DIVING_GEAR,99283.0,6.0,99282.0,13.0,,,99285.0,6.0,99286.0,13.0,,,99284.0,-143616.0
1,768400,DIVING_GEAR,99278.0,24.0,,,,,99281.0,24.0,,,,,99279.5,-138744.0
1,768500,DIVING_GEAR,99267.0,8.0,99266.0,14.0,,,99269.0,8.0,99270.0,14.0,,,99268.0,-125520.0
1,768600,DIVING_GEAR,99261.0,7.0,99260.0,20.0,,,99263.0,7.0,99264.0,20.0,,,99262.0,-119048.0
1,768700,DIVING_GEAR,99260.0,9.0,99259.0,17.0,,,99262.0,9.0,99263.0,17.0,,,99261.0,-117688.0
1,768800,DIVING_GEAR,99263.0,5.0,99262.0,20.0,,,99265.0,5.0,99266.0,20.0,,,99264.0,-121480.0
1,768900,DIVING_GEAR,99268.0,6.0,99267.0,13.0,,,99270.0,6.0,99271.0,13.0,,,99269.0,-126648.0
1,769000,DIVING_GEAR,99275.0,20.0,,,,,99278.0,20.0,,,,,99276.5,-135344.0
1,769100,DIVING_GEAR,99277.0,10.0,99276.0,12.0,,,99279.0,10.0,99280.0,12.0,,,99278.0,-136928.0
1,769200,DIVING_GEAR,99275.0,18.0,,,,,99278.0,18.0,,,,,99276.5,-135448.0
1,769300,DIVING_GEAR,99280.0,10.0,99279.0,13.0,,,99282.0,10.0,99283.0,13.0,,,99281.0,-140528.0
1,769400,DIVING_GEAR,99279.0,25.0,,,,,99282.0,25.0,,,,,99280.5,-139768.0
1,769500,DIVING_GEAR,99276.0,19.0,,,,,99279.0,19.0,,,,,99277.5,-136416.0
1,769600,DIVING_GEAR,99273.0,29.0,,,,,99276.0,29.0,,,,,99274.5,-133072.0
1,769700,DIVING_GEAR,99279.0,20.0,,,,,99281.0,7.0,99282.0,13.0,,,99280.0,-139528.0
1,769800,DIVING_GEAR,99288.0,19.0,,,,,99291.0,19.0,,,,,99289.5,-149920.0
1,769900,DIVING_GEAR,99296.0,22.0,,,,,99299.0,22.0,,,,,99297.5,-159112.0
1,770000,DIVING_GEAR,99286.0,22.0,,,,,99289.0,22.0,,,,,99287.5,-147792.0
1,770100,DIVING_GEAR,99293.0,18.0,,,,,99296.0,18.0,,,,,99294.5,-155440.0
1,770200,DIVING_GEAR,99286.0,24.0,,,,,99289.0,24.0,,,,,99287.5,-147488.0
1,770300,DIVING_GEAR,99284.0,9.0,99283.0,14.0,,,99286.0,9.0,99287.0,14.0,,,99285.0,-145024.0
1,770400,DIVING_GEAR,99288.0,10.0,99287.0,18.0,,,99290.0,10.0,99291.0,18.0,,,99289.0,-149096.0
1,770500,DIVING_GEAR,99279.0,27.0,,,,,99282.0,27.0,,,,,99280.5,-139640.0
1,770600,DIVING_GEAR,99271.0,27.0,,,,,99274.0,27.0,,,,,99272.5,-130944.0
1,770700,DIVING_GEAR,99267.0,5.0,99266.0,19.0,,,99269.0,5.0,99270.0,19.0,,,99268.0,-125608.0
1,770800,DIVING_GEAR,99277.0,26.0,,,,,99280.0,26.0,,,,,99278.5,-137432.0
1,770900,DIVING_GEAR,99284.0,8.0,99283.0,15.0,,,99286.0,8.0,99287.0,15.0,,,99285.0,-144960.0
1,771000,DIVING_GEAR,99278.0,29.0,,,,,99281.0,29.0,,,,,99279.5,-138576.0
1,771100,DIVING_GEAR,99279.0,19.0,,,,,99281.0,9.0,99282.0,10.0,,,99280.0,-139488.0
1,771200,DIVING_GEAR,99280.0,7.0,99279.0,12.0,,,99282.0,7.0,99283.0,12.0,,,99281.0,-140392.0
1,771300,DIVING_GEAR,99282.0,6.0,99281.0,13.0,,,99284.0,6.0,99285.0,13.0,,,99283.0,-142544.0
1,771400,DIVING_GEAR,99277.0,20.0,,,,,99280.0,20.0,,,,,99278.5,-137480.0
1,771500,DIVING_GEAR,99286.0,21.0,,,,,99289.0,21.0,,,,,99287.5,-147584.0
1,771600,DIVING_GEAR,99284.0,8.0,99283.0,13.0,,,99286.0,8.0,99287.0,13.0,,,99285.0,-144856.0
1,771700,DIVING_GEAR,99289.0,7.0,99288.0,17.0,,,99291.0,7.0,99292.0,17.0,,,99290.0,-150584.0
1,771800,DIVING_GEAR,99278.0,21.0,,,,,99281.0,21.0,,,,,99279.5,-138656.0
1,771900,DIVING_GEAR,99281.0,9.0,99280.0,10.0,,,99283.0,9.0,99284.0,10.0,,,99282.0,-141360.0
1,772000,DIVING_GEAR,99282.0,5.0,99281.0,17.0,,,99284.0,22.0,,,,,99283.0,-142328.0
1,772100,DIVING_GEAR,99290.0,6.0,99289.0,12.0,,,99292.0,6.0,99293.0,12.0,,,99291.0,-151856.0
1,772200,DIVING_GEAR,99274.0,8.0,99273.0,12.0,,,99276.0,8.0,99277.0,12.0,,,99275.0,-133480.0
1,772300,DIVING_GEAR,99277.0,17.0,,,,,99280.0,17.0,,,,,99278.5,-137344.0
1,772400,DIVING_GEAR,99282.0,25.0,,,,,99285.0,25.0,,,,,99283.5,-143032.0
1,772500,DIVING_GEAR,99280.0,18.0,,,,,99283.0,18.0,,,,,99281.5,-141112.0
1,772600,DIVING_GEAR,99289.0,7.0,99288.0,13.0,,,99291.0,7.0,99292.0,13.0,,,99290.0,-150336.0
1,772700,DIVING_GEAR,99302.0,10.0,99301.0,16.0,,,99304.0,10.0,99305.0,16.0,,,99303.0,-165112.0
1,772800,DIVING_GEAR,99307.0,20.0,,,,,99310.0,20.0,,,,,99308.5,-171288.0
1,772900,DIVING_GEAR,99312.0,17.0,,,,,99315.0,17.0,,,,,99313.5,-176952.0
1,773000,DIVING_GEAR,99321.0,9.0,99320.0,15.0,,,99323.0,9.0,99324.0,15.0,,,99322.0,-186416.0
1,773100,DIVING_GEAR,99323.0,21.0,,,,,99326.0,21.0,,,,,99324.5,-189472.0
1,773200,DIVING_GEAR,99331.0,6.0,99330.0,16.0,,,99333.0,6.0,99334.0,16.0,,,99332.0,-198096.0
1,773300,DIVING_GEAR,99335.0,5.0,99334.0,13.0,,,99337.0,5.0,99338.0,13.0,,,99336.0,-202288.0
1,773400,DIVING_GEAR,99330.0,19.0,,,,,99333.0,19.0,,,,,99331.5,-197408.0
1,773500,DIVING_GEAR,99324.0,10.0,99323.0,19.0,,,99326.0,10.0,99327.0,19.0,,,99325.0,-189928.0
1,773600,DIVING_GEAR,99331.0,17.0,,,,,99334.0,17.0,,,,,99332.5,-198192.0
1,773700,DIVING_GEAR,99335.0,10.0,99334.0,19.0,,,99337.0,10.0,99338.0,19.0,,,99336.0,-202384.0
1,773800,DIVING_GEAR,99331.0,10.0,99330.0,11.0,,,99333.0,10.0,99334.0,11.0,,,99332.0,-197608.0
1,773900,DIVING_GEAR,99331.0,8.0,99330.0,10.0,,,99333.0,8.0,99334.0,10.0,,,99332.0,-197760.0
1,774000,DIVING_GEAR,99340.0,7.0,99339.0,19.0,,,99342.0,7.0,99343.0,19.0,,,99341.0,-208072.0
1,774100,DIVING_GEAR,99329.0,20.0,,,,,99332.0,20.0,,,,,99330.5,-195912.0
1,774200,DIVING_GEAR,99323.0,21.0,,,,,99326.0,21.0,,,,,99324.5,-189496.0
1,774300,DIVING_GEAR,99328.0,9.0,99327.0,15.0,,,99330.0,9.0,99331.0,15.0,,,99329.0,-194384.0
1,774400,DIVING_GEAR,99333.0,10.0,99332.0,18.0,,,99335.0,10.0,99336.0,18.0,,,99334.0,-200176.0
1,774500,DIVING_GEAR,99325.0,17.0,,,,,99328.0,17.0,,,,,99326.5,-191848.0
1,774600,DIVING_GEAR,99319.0,19.0,,,,,99322.0,19.0,,,,,99320.5,-184768.0
1,774700,DIVING_GEAR,99320.0,29.0,,,,,99323.0,29.0,,,,,99321.5,-185912.0
1,774800,DIVING_GEAR,99329.0,9.0,99328.0,20.0,,,99331.0,9.0,99332.0,20.0,,,99330.0,-195808.0
1,774900,DIVING_GEAR,99329.0,5.0,99328.0,12.0,,,99331.0,5.0,99332.0,12.0,,,99330.0,-195856.0
1,775000,DIVING_GEAR,99314.0,27.0,,,,,99317.0,27.0,,,,,99315.5,-179392.0
1,775100,DIVING_GEAR,99321.0,6.0,99320.0,15.0,,,99323.0,6.0,99324.0,15.0,,,99322.0,-186632.0
1,775200,DIVING_GEAR,99321.0,7.0,99320.0,18.0,,,99323.0,7.0,99324.0,18.0,,,99322.0,-186448.0
1,775300,DIVING_GEAR,99318.0,10.0,99317.0,13.0,,,99320.0,10.0,99321.0,13.0,,,99319.0,-183168.0
1,775400,DIVING_GEAR,99310.0,25.0,,,,,99313.0,25.0,,,,,99311.5,-174920.0
1,775500,DIVING_GEAR,99318.0,8.0,99317.0,14.0,,,99320.0,8.0,99321.0,14.0,,,99319.0,-183336.0
1,775600,DIVING_GEAR,99320.0,9.0,99319.0,14.0,,,99322.0,9.0,99323.0,14.0,,,99321.0,-185184.0
1,775700,DIVING_GEAR,99322.0,23.0,,,,,99325.0,23.0,,,,,99323.5,-188000.0
1,775800,DIVING_GEAR,99324.0,24.0,,,,,99327.0,24.0,,,,,99325.5,-190448.0
1,775900,DIVING_GEAR,99327.0,10.0,99326.0,20.0,,,99329.0,10.0,99330.0,20.0,,,99328.0,-193496.0
1,776000,DIVING_GEAR,99332.0,20.0,,,,,99335.0,20.0,,,,,99333.5,-199384.0
1,776100,DIVING_GEAR,99343.0,5.0,99342.0,10.0,,,99345.0,5.0,99346.0,10.0,,,99344.0,-211464.0
1,776200,DIVING_GEAR,99336.0,21.0,,,,,99339.0,21.0,,,,,99337.5,-203912.0
1,776300,DIVING_GEAR,99336.0,8.0,99335.0,14.0,,,99338.0,8.0,99339.0,14.0,,,99337.0,-203344.0
1,776400,DIVING_GEAR,99333.0,9.0,99332.0,11.0,,,99335.0,9.0,99336.0,11.0,,,99334.0,-200096.0
1,776500,DIVING_GEAR,99343.0,26.0,,,,,99346.0,26.0,,,,,99344.5,-211960.0
1,776600,DIVING_GEAR,99341.0,16.0,,,,,99344.0,16.0,,,,,99342.5,-209888.0
1,776700,DIVING_GEAR,99331.0,17.0,,,,,99334.0,17.0,,,,,99332.5,-198448.0
1,776800,DIVING_GEAR,99331.0,23.0,,,,,99334.0,23.0,,,,,99332.5,-198216.0
1,776900,DIVING_GEAR,99326.0,18.0,,,,,99329.0,18.0,,,,,99327.5,-193000.0
1,777000,DIVING_GEAR,99322.0,10.0,99321.0,19.0,,,99324.0,8.0,99325.0,19.0,,,99323.0,-187720.0
1,777100,DIVING_GEAR,99319.0,5.0,99318.0,10.0,,,99321.0,5.0,99322.0,10.0,,,99320.0,-184504.0
1,777200,DIVING_GEAR,99311.0,9.0,99310.0,10.0,,,99313.0,9.0,99314.0,10.0,,,99312.0,-175200.0
1,777300,DIVING_GEAR,99299.0,6.0,99298.0,14.0,,,99301.0,6.0,99302.0,14.0,,,99300.0,-161464.0
1,777400,DIVING_GEAR,99311.0,9.0,99310.0,10.0,,,99313.0,9.0,99314.0,10.0,,,99312.0,-175248.0
1,777500,DIVING_GEAR,99310.0,6.0,99309.0,12.0,,,99312.0,6.0,99313.0,12.0,,,99311.0,-174304.0
1,777600,DIVING_GEAR,99304.0,27.0,,,,,99307.0,27.0,,,,,99305.5,-167632.0
1,777700,DIVING_GEAR,99308.0,5.0,99307.0,11.0,,,99310.0,5.0,99311.0,11.0,,,99309.0,-172000.0
1,777800,DIVING_GEAR,99316.0,27.0,,,,,99319.0,27.0,,,,,99317.5,-181424.0
1,777900,DIVING_GEAR,99305.0,21.0,,,,,99308.0,21.0,,,,,99306.5,-168984.0
1,778000,DIVING_GEAR,99302.0,27.0,,,,,99305.0,27.0,,,,,99303.5,-165776.0
1,778100,DIVING_GEAR,99304.0,21.0,,,,,99307.0,21.0,,,,,99305.5,-167720.0
1,778200,DIVING_GEAR,99299.0,10.0,99298.0,12.0,,,99301.0,10.0,99302.0,12.0,,,99300.0,-161696.0
1,778300,DIVING_GEAR,99302.0,7.0,99301.0,13.0,,,99304.0,7.0,99305.0,13.0,,,99303.0,-164848.0
1,778400,DIVING_GEAR,99294.0,9.0,99293.0,20.0,,,99296.0,9.0,99297.0,20.0,,,99295.0,-156040.0
1,778500,DIVING_GEAR,99290.0,9.0,99289.0,12.0,,,99292.0,9.0,99293.0,12.0,,,99291.0,-151272.0
1,778600,DIVING_GEAR,99289.0,6.0,99288.0,10.0,,,99291.0,6.0,99292.0,10.0,,,99290.0,-150360.0
1,778700,DIVING_GEAR,99291.0,21.0,,,,,99294.0,21.0,,,,,99292.5,-153368.0
1,778800,DIVING_GEAR,99292.0,9.0,99291.0,12.0,,,99294.0,9.0,99295.0,12.0,,,99293.0,-153592.0
1,778900,DIVING_GEAR,99287.0,20.0,,,,,99290.0,20.0,,,,,99288.5,-148712.0
1,779000,DIVING_GEAR,99285.0,7.0,99284.0,15.0,,,99287.0,7.0,99288.0,15.0,,,99286.0,-146056.0
1,779100,DIVING_GEAR,99272.0,7.0,99271.0,13.0,,,99274.0,7.0,99275.0,13.0,,,99273.0,-131000.0
1,779200,DIVING_GEAR,99285.0,23.0,,,,,99287.0,10.0,99288.0,13.0,,,99286.0,-146088.0
1,779300,DIVING_GEAR,99282.0,19.0,,,,,99285.0,19.0,,,,,99283.5,-143144.0
1,779400,DIVING_GEAR,99281.0,5.0,99280.0,19.0,,,99283.0,24.0,,,,,99282.0,-141000.0
1,779500,DIVING_GEAR,99284.0,3.0,99282.0,27.0,,,99285.0,27.0,,,,,99284.5,-142832.0
1,779600,DIVING_GEAR,99286.0,9.0,99285.0,10.0,,,99288.0,9.0,99289.0,10.0,,,99287.0,-146832.0
1,779700,DIVING_GEAR,99288.0,6.0,99287.0,20.0,,,99290.0,6.0,99291.0,20.0,,,99289.0,-149216.0
